"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins","6/90","69/11287",0.0869565217391304,10.9053140096618,7.39904236239393,1.73996042809969e-05,0.0299969177804386,0.0299969177804386,"ADAMTS3/LARGE1/SEMA5A/C1GALT1/THSD7A/NOTCH2",6
"R-HSA-5173105","O-linked glycosylation","7/90","126/11287",0.0555555555555556,6.96728395061728,6.03880298603148,6.33678266791322e-05,0.0454271284501333,0.0454271284501333,"ADAMTS3/LARGE1/ST3GAL3/SEMA5A/C1GALT1/THSD7A/CHST4",7
"R-HSA-1474290","Collagen formation","6/90","90/11287",0.0666666666666667,8.36074074074074,6.2853921025293,7.90495274654293e-05,0.0454271284501333,0.0454271284501333,"ADAMTS3/COL21A1/CTSV/PCOLCE2/COL14A1/DST",6
