"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","55/167","97/4384",0.56701030927835,14.884869436385,27.5164938983291,9.69804063345404e-56,4.84902031672702e-54,4.84902031672702e-54,"SP110/CSF1/IFITM3/USP18/IL15/ISG20/C1S/DHX58/OASL/STAT2/EIF2AK2/IFIT2/CMPK2/IRF9/IFIT3/TRIM5/TRIM21/IFI35/LAP3/TRIM25/PLSCR1/BATF2/ELF1/NUB1/CXCL10/PARP14/OGFR/UBE2L6/SLC25A28/SAMD9/ISG15/IRF1/CNP/RSAD2/NCOA7/TDRD7/ADAR/DDX60/LGALS3BP/PSMA3/RTP4/UBA7/OAS1/SAMD9L/NMI/MX1/HERC6/IFITM1/EPSTI1/PNPT1/TRIM14/MOV10/TENT5A/TMEM140/IFI44L",55
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","64/167","200/4384",0.32,8.40047904191617,21.316758415894,1.28123949257336e-45,3.20309873143339e-44,3.20309873143339e-44,"APOL6/SP110/MT2A/NLRC5/IFITM3/CASP7/USP18/OAS3/IL15/ISG20/C1S/DHX58/OASL/STAT2/EIF2AK2/IFIT2/CMPK2/IRF9/OAS2/IFIT3/TRIM21/IFI35/LAP3/CD274/TRIM25/PLSCR1/BATF2/CASP4/CXCL10/RBCK1/PARP14/OGFR/SERPING1/RIGI/UBE2L6/SLC25A28/MX2/RNF213/IFIT1/STAT1/SOCS1/ISG15/IRF1/RSAD2/TDRD7/ADAR/SECTM1/DDX60/LGALS3BP/PSMA3/RTP4/SAMD9L/RIPK1/XAF1/SAMHD1/NMI/PML/MX1/HERC6/NAMPT/EPSTI1/PNPT1/TRIM14/IFI44L",64
