"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","104/4003","169/9419",0.615384615384615,1.44799092987951,5.05213000350182,3.89196888802046e-07,1.24543004416655e-05,1.24543004416655e-05,"10652/5170/57448/10645/5580/65082/55062/2475/55054/64798/5291/440275/285973/6009/3920/664/5894/3845/7311/55102/5516/2081/7879/5604/22863/57521/23710/10325/10533/7314/5289/8408/30849/55578/64121/4077/140775/5295/22808/9110/64422/5728/57617/1514/5296/203228/115201/5861/51100/5595/60673/64223/58528/5594/5605/1612/8837/53349/26003/5567/84335/9474/4218/6199/57724/83734/598/5293/84971/8660/55626/6794/55255/81631/6237/5562/11345/11337/29110/10010/10670/11152/64601/84938/29982/23604/22800/27072/23130/1509/10241/64419/3667/6198/5290/26100/8897/3916/3146/8417/8673/1508/23001/3480",104
"Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","47/4003","64/9419",0.734375,1.72797355108668,5.02361677581559,4.7769215385806e-07,1.40123031798364e-05,1.40123031798364e-05,"38/217/5352/58508/1962/3033/64324/10157/7799/54904/8424/2122/56979/501/1743/6839/387893/56950/1738/2639/5351/84444/23067/219/8985/123688/223/2145/63976/4297/11105/79709/51111/9739/80854/84787/55870/8085/7468/85007/83852/2146/51268/9757/224/64754/29072",47
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","76/4003","117/9419",0.64957264957265,1.52843487042838,4.94457583118004,7.03926201703875e-07,1.90601556153665e-05,1.90601556153665e-05,"8332/5977/10933/54617/6604/3065/57634/26122/2186/6603/6594/55274/51377/3013/125476/54556/71/54815/64769/23506/57504/11176/283899/11177/8932/55506/8099/317772/29994/10445/9555/605/55766/86/8334/55929/6944/55257/85235/8607/54891/1107/8295/1108/10847/9275/6599/196528/3012/10524/6597/7528/6760/27443/80314/6605/9219/8089/8336/10467/9031/53615/8330/26039/51773/8335/10263/65980/10856/29998/8329/54108/51412/64431/6602/8289",76
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","75/4003","116/9419",0.646551724137931,1.52132667740574,4.85691209956828,1.09157492394659e-06,2.74453123735143e-05,2.74453123735143e-05,"38/4329/5160/26227/275/5213/4190/50/5211/2731/80201/226/84706/5223/1737/1743/5096/6472/847/2539/55902/414328/1373/5315/8802/1738/10873/5226/6470/6120/2027/83440/5723/5230/4594/48/230/64902/6390/3099/4967/5095/51/2806/1431/2597/132158/5091/189/26007/26275/9563/2098/128/3419/4200/3417/8310/3421/6391/4199/2746/9104/2271/283871/84693/113675/2653/2875/7167/8803/5631/29968/2203/229",75
"Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","54/4003","78/9419",0.692307692307692,1.62898979611445,4.79542414546556,1.53276756217806e-06,3.59689454591118e-05,3.59689454591118e-05,"858/10095/23157/10092/3688/5291/653857/1211/8976/55964/998/26052/10096/71/4735/10459/1399/3059/4233/9564/1213/55752/5295/5829/867/10109/5296/10801/3678/857/2549/1499/5879/2335/999/10097/25759/5293/1793/387/7414/5747/1759/9844/6714/1785/3611/29119/1212/5290/23176/1398/10163/391",54
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","42/4003","57/9419",0.736842105263158,1.73377861340836,4.77695301226663,1.68423778822311e-06,3.70532313409085e-05,3.70532313409085e-05,"10905/23193/4249/11320/79796/1650/79868/56052/6480/10195/1798/11282/4124/29880/7841/200185/54344/58505/440138/199857/4122/79053/57134/4121/2683/6184/84061/100128731/1603/201595/84920/4245/29929/8813/8704/25834/4247/79644/57171/79087/22845/8703",42
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","120/4003","205/9419",0.585365853658537,1.37735722598295,4.69611050169521,2.1903143520321e-06,4.53523912891353e-05,4.53523912891353e-05,"245972/1017/64764/8345/6502/23352/1026/4055/3065/10971/5291/7419/1739/27044/8367/8717/8349/2934/7874/841/2957/148327/3845/1234/998/3249/6722/9586/595/3017/10014/1385/6776/8850/55697/581/83933/6908/8363/6774/2967/5315/8360/3572/1027/7186/87/5295/5829/983/5366/5423/81/9759/7533/2033/718/5296/8348/5934/4792/578/7337/51564/5595/6777/8341/5879/5594/10013/4790/9114/4193/1108/2958/1019/5567/1232/1111/1030/890/9134/8517/5293/7187/1029/896/2959/4067/128312/387/2968/1021/8970/7534/7185/5933/6714/1642/3516/8379/8294/8362/440689/5922/2961/7529/468/55869/9261/5290/1387/4791/79885/84699/85236/3018/3190/7532/22938",120
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","94/4003","154/9419",0.61038961038961,1.43623775674737,4.69238578288408,2.33251101924064e-06,4.55611790622049e-05,4.55611790622049e-05,"84274/27235/587/217/54578/387787/3145/145226/11019/2730/4830/79717/122481/1719/133686/8564/55163/7364/80308/4831/10327/2729/6472/125061/79001/7390/10243/2058/7360/2643/51109/60490/1738/159/6470/7389/326625/219/2937/10229/23475/25902/54995/27010/10720/1728/57026/2677/221264/64802/2356/4144/441024/53630/79646/5372/8942/211/53354/204/200895/29925/7372/50808/51727/23498/158/586/80025/9104/55191/26289/10797/1723/27430/29926/8836/2990/210/4143/790/29968/51805/6697/203/7363/9249/5805/224/1503/3242/1355/205/1371",94
"Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","53/4003","77/9419",0.688311688311688,1.61958725760874,4.69310984105639,2.53025292157644e-06,4.55611790622049e-05,4.55611790622049e-05,"6655/1647/1026/3065/25/5291/7042/5894/1869/3845/2122/7040/595/5604/9846/6654/6776/1399/581/1643/1027/5295/1871/867/5296/673/4792/578/5595/4089/6777/5594/613/5605/4790/4193/1019/25759/598/8517/1147/5293/1029/1021/7046/5781/4609/1487/861/7043/5290/1398/4616",53
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","26/4003","31/9419",0.838709677419355,1.97347150927127,4.66713498796391,2.5887033558071e-06,4.55611790622049e-05,4.55611790622049e-05,"38/275/4190/50/2731/2752/5096/6472/125061/847/9380/55902/1738/81888/6470/4594/48/64902/5095/1431/132158/189/283871/84693/2653/112817",26
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","95/4003","157/9419",0.605095541401274,1.42378089044681,4.60332478434314,3.54039030060576e-06,5.93436850387251e-05,5.93436850387251e-05,"5499/1017/5533/1432/1647/1026/2475/5291/7419/7042/132660/677/5534/6009/891/5894/1869/3845/993/7040/808/3569/595/5604/5501/678/286826/10758/4773/1978/91860/10114/801/5295/983/1871/3364/22808/3709/204851/5728/5296/91750/5934/4087/23291/5595/5608/5594/4775/472/5605/2626/4790/4193/1019/9133/1111/1030/144715/890/9134/55957/5293/1029/896/4361/2309/5606/5054/6237/824/83593/1874/2308/5481/1021/7046/3710/5933/4609/545/291/22800/8945/823/11200/23411/7043/5883/9261/5290/4616/28996/5603",95
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","95/4003","158/9419",0.60126582278481,1.41476961898829,4.52000951832686,5.20344619341348e-06,8.32551390946156e-05,8.32551390946156e-05,"6655/5170/9681/8322/6502/9663/2475/64798/7480/5291/253260/6520/6009/57600/5894/389541/3845/28956/8131/4040/5604/64900/23175/6654/57521/1975/523/6194/51719/10325/6197/8408/92335/7482/1978/7855/55615/64121/5295/526/79726/153129/83667/5728/6446/5296/79109/673/9296/81929/5595/64223/58528/1855/5594/5605/6396/6249/7481/55437/3479/9894/51606/9550/1977/84335/55004/6199/10641/652968/5582/1147/5293/6794/525/7976/387/4041/220441/5562/10670/8140/8649/2887/8324/6195/528/3667/201163/6198/5290/3643/81617/3480/1856",95
"Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","93/4003","157/9419",0.592356687898089,1.39380655591109,4.27772823156559,1.54042914040697e-05,0.000235752633662284,0.000235752633662284,"5468/5031/5777/1432/1846/65082/6376/51454/8877/23200/6513/5627/23250/1374/1901/80824/6566/7040/7879/4240/3717/5604/54896/55113/5878/1385/1399/10062/9392/26762/64284/4773/9564/203859/488/84868/6256/19/3988/811/384/8754/23659/383/817/6446/57617/961/7301/1849/5595/5879/5594/4775/8398/10461/5605/24145/558/405/682/2057/1051/5175/102/100133941/5869/196527/1793/63982/10396/834/5747/1788/7057/4035/64601/5781/9844/816/5734/27072/23355/56848/3690/818/4953/23411/9261/140885/1398/5603/121601",93
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","75/4003","122/9419",0.614754098360656,1.44650733261529,4.26746438651453,1.67819754170858e-05,0.000246135639450592,0.000246135639450592,"5468/5170/10645/64764/2998/5518/5210/2475/5213/5291/5211/1374/6009/148327/2538/2194/5208/5516/9586/1938/595/57521/1385/51719/6319/8408/23216/92335/1978/1080/6517/5571/5295/10891/51422/5296/3991/5525/23417/200186/29904/55437/3479/84335/4218/6199/890/5565/6720/5293/8660/6794/55844/5862/5106/2309/5562/2308/92579/51094/10890/79602/5519/3953/5526/32/3667/23411/6198/2203/5290/84699/3643/81617/3480",75
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","50/4003","75/9419",0.666666666666667,1.56865684070281,4.25057119673167,1.94420938054842e-05,0.000273744680781217,0.000273744680781217,"587/26227/5213/50/5211/1491/4548/226/84706/5223/2752/5009/6472/5053/435/440/1373/5315/445/6470/6120/384/2027/383/5723/5230/48/230/4144/2806/1431/2597/5091/3419/3417/586/3421/100526760/29920/5832/27430/113675/2875/162417/7167/4143/5631/29968/5831/229",50
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","77/4003","128/9419",0.6015625,1.41546769610292,4.06858905772502,3.880871896248e-05,0.000525410349030499,0.000525410349030499,"10606/56953/2272/51816/955/8833/374659/5143/3614/30833/9061/4907/4830/122481/6240/5138/5169/27115/271/954/4831/8654/5147/4860/9060/144811/6241/5140/159/56985/3251/5236/84284/115/53343/55276/353/111/22978/3000/51020/11164/221264/131870/4882/957/100/5151/5167/55811/204/5141/5144/50808/5198/318/158/5139/3615/26289/50484/5136/1633/284958/2984/132/50940/5631/2987/471/203/1716/377841/3704/9615/205/2618",77
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","82/4003","138/9419",0.594202898550725,1.39815066236554,4.05062845927989,4.12936181401571e-05,0.000538346429086493,0.000538346429086493,"5499/6655/5170/2998/2475/3632/5291/80201/6009/8569/5894/3845/79660/2538/2194/808/5576/23433/5604/5501/6654/57521/5577/5261/1399/5257/6194/5256/1978/6517/91860/5571/801/5140/5295/2872/10891/5834/867/51422/10580/5296/3991/673/9322/5595/5594/5605/2319/3099/5836/1977/5567/25759/6199/5770/5792/5565/6720/5293/8660/5106/5584/5562/23265/5509/2308/868/92579/8835/2889/3636/5507/5573/32/10603/3667/6198/2203/5290/3643/1398",82
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","32/4003","44/9419",0.727272727272727,1.71126200803943,4.06539849304979,4.59316988906189e-05,0.00057742707176778,0.00057742707176778,"55247/5427/4913/4968/5981/10039/6996/5426/252969/4595/328/4350/10714/11284/5423/5984/7374/2237/54936/55775/5424/57804/10038/5425/11232/5983/5985/5111/23583/5982/142/3146",32
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","29/4003","39/9419",0.743589743589744,1.74965570693775,4.03297515078014,5.32480183832494e-05,0.000646320774858751,0.000646320774858751,"275/191/4524/2731/1719/1491/4548/501/6472/23743/55349/1738/6470/25902/160428/100528021/4144/441024/200895/10588/10797/27430/1757/2653/10768/23382/4143/471/2618",29
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","34/4003","48/9419",0.708333333333333,1.66669789324673,3.98097584790685,6.48764544361975e-05,0.000741359353196349,0.000741359353196349,"38/4329/587/217/1962/3033/30/197322/11112/501/5096/1738/65985/219/3158/4594/223/64902/5095/34/3157/26275/586/3155/549/18/316/36/84693/10449/27034/56922/1629/224",34
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","53/4003","83/9419",0.63855421686747,1.50250866067317,3.9530743810419,6.70122234070162e-05,0.000741359353196349,0.000741359353196349,"1891/5825/54677/1962/6342/5828/8799/83594/51703/196743/2053/5192/30/10901/10005/10654/847/55825/8309/4358/5193/11264/84769/8443/283927/2180/9409/373156/4598/5190/23600/23417/10455/8540/51/25824/189/215/3417/5264/8310/3155/5827/5052/5189/2181/6648/51268/1384/3295/5195/10478/23305",53
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","54/4003","85/9419",0.635294117647059,1.49483769525797,3.93977255325752,7.04424967014803e-05,0.000741359353196349,0.000741359353196349,"56953/51816/955/8833/1841/3614/30833/4907/4830/122481/7371/6240/7378/5169/271/954/4831/4860/978/144811/6241/159/3251/84284/353/22978/51020/79077/221264/131870/957/100/5167/204/50808/51727/158/83549/1635/3615/26289/1890/50484/1633/284958/132/2987/203/1716/377841/3704/9615/1503/205",54
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","67/4003","110/9419",0.609090909090909,1.43318193173302,3.92869189913179,7.0542344573511e-05,0.000741359353196349,0.000741359353196349,"5160/1026/2475/4055/5213/5291/5211/7422/6513/80201/2064/8569/7018/226/6923/7037/54583/3569/5604/284/6194/6774/3570/1978/1027/5295/2034/2872/3939/2027/2033/817/5230/5296/230/5336/5595/5594/5605/6921/4790/8453/3099/3479/405/1977/3460/2597/6199/5582/285/4846/5293/3459/3162/5054/816/1956/7428/818/6198/5290/1387/229/3643/112398/3480",67
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","46/4003","70/9419",0.657142857142857,1.54624745726419,3.94356205125563,7.16085738882837e-05,0.000741359353196349,0.000741359353196349,"6655/1026/5063/5291/7422/7042/6513/5894/3845/6923/998/7040/54583/5604/6654/1399/5908/4233/5295/2034/5062/2033/5296/673/5595/2549/5879/5594/5605/6921/8453/405/7030/5293/10298/2271/5781/2889/7428/7043/201163/5290/1387/5906/1398/112398",46
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","27/4003","36/9419",0.75,1.76473894579066,3.95208621806173,7.53385096581805e-05,0.000754920821240565,0.000754920821240565,"5427/5981/6118/5426/84153/246243/10714/5984/4175/2237/4174/10535/4173/5424/57804/5558/5422/5425/1763/5983/23649/5985/5111/4172/5557/5982/79621",27
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","125/4003","227/9419",0.550660792951542,1.2956967296554,3.87692368601538,7.72078112632396e-05,0.000754920821240565,0.000754920821240565,"4716/6655/5170/1327/1345/1432/5580/4720/25/5291/7419/7422/2053/10975/4722/513/57412/9446/4712/5894/3845/7384/9817/10861/1543/517/10327/5604/27/847/6654/221357/1350/1347/4717/4724/4233/52/4706/4688/4707/196/10105/5295/518/515/1351/5728/125965/5296/6416/4728/673/4257/1728/4792/5587/5595/100532726/4780/65010/5879/5594/6390/4729/5605/498/4790/4698/1836/1571/1337/405/2052/5795/5770/1535/9167/2948/8517/4701/1147/29796/126328/5293/4705/2941/2309/5609/3162/6391/54539/10476/9377/5747/5781/8644/1537/6714/2946/1956/4694/291/6648/374291/514/4711/4731/5337/506/1329/2938/873/5290/56901/2944/253152/1109/50507/1349/5603/4710/4713/4258/7385",125
"Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","32/4003","45/9419",0.711111111111111,1.67323396341633,3.89172917172679,9.4320942349015e-05,0.00089727436353985,0.00089727436353985,"10905/11320/79796/1650/79868/56052/283358/10195/11282/4124/200185/58505/440138/83539/199857/4122/57134/4121/2683/6184/84061/100128731/1603/284004/201595/4245/8704/25834/4247/3074/79087/8703",32
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","37/4003","54/9419",0.685185185185185,1.61223064183344,3.87874171864338,9.68648460639611e-05,0.00089727436353985,0.00089727436353985,"587/1789/26227/2730/191/4190/1491/4548/262/55256/51074/58478/2729/1786/84245/23743/144811/3939/6898/2937/4357/55847/64902/4144/2806/7263/586/1788/27430/113675/10768/23382/883/4143/29968/4507/6611",37
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","163/4003","309/9419",0.527508090614887,1.24121876230368,3.7064995032679,0.00014381272292715,0.00129800201206043,0.00129800201206043,"3799/4716/5713/5440/5468/1327/23186/64764/1345/25942/1742/4720/55062/2475/160/3065/3092/5683/7419/10975/7277/1211/4722/513/5978/84617/4294/841/4712/148327/7384/55102/2876/2081/5708/517/9586/11258/5438/3831/22863/5701/11047/1385/5687/3064/1350/581/1347/4717/1175/6908/4724/5715/5437/5289/8408/30849/4706/1213/4707/2882/7186/10105/1173/518/10120/54205/515/10383/10891/10376/1351/7019/2033/125965/4728/6506/51807/3798/347688/2878/27113/60673/100532726/5689/6390/4729/1639/498/4698/51164/1337/10671/5714/5690/1767/161/1770/5685/5688/2776/5682/7979/27019/9167/3800/5702/4701/29796/10121/126328/5686/4705/55626/5694/2892/5695/5609/83544/6391/54539/10476/9377/5706/6667/23236/29982/5692/1537/4694/5710/84790/291/5436/6648/8701/374291/23130/514/4711/7802/1212/4731/5431/2877/506/1329/5709/10381/56901/26100/1387/5430/4899/84699/163/1349/89953/4710/4713/5433/7385",163
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","112/4003","204/9419",0.549019607843137,1.29183504528466,3.62274418107839,0.000209314324775452,0.00184196605802398,0.00184196605802397,"858/5499/6655/5170/8322/356/5777/1432/1026/6608/6093/2475/6548/7480/3688/5291/7422/7042/7078/2064/9138/5894/3845/5727/998/8826/7040/595/5604/5501/6654/71/1975/3673/3059/6194/4233/6774/7482/7855/6385/6383/5295/5829/960/867/22808/3709/2247/817/1514/5296/3678/7023/673/2099/857/4087/5336/5595/2549/1499/5879/10818/5594/3549/2335/5605/7481/3479/4193/5329/5567/54776/6199/5582/4659/5293/23365/51196/288/2065/7976/387/27250/6237/5747/7430/7410/7057/6382/5781/3710/4609/6714/816/1956/22800/8324/2719/3690/5962/818/6198/355/5290/6469/4660/1839/5603/3480/29102",112
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","65/4003","109/9419",0.596330275229358,1.40315634833508,3.63952512304981,0.000217224245190275,0.00186494961724333,0.00186494961724333,"5499/5170/64764/2998/5580/2475/5291/6513/1374/148327/79660/2538/9586/3569/5501/8473/9882/1385/6945/10062/6197/6774/5465/183/6517/5571/5295/22877/10891/5834/51422/5728/5296/4792/200186/4790/5836/2673/57761/6199/5770/5792/10998/5565/6720/4846/5293/8660/133522/5106/5562/5509/2308/92579/5781/51085/6195/5507/32/3667/6198/5290/10999/84699/3643",65
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","35/4003","52/9419",0.673076923076923,1.58374007955572,3.62872231075056,0.000257540727712207,0.00215843657511183,0.00215843657511183,"338/350/336/7419/345/114879/51129/4043/3949/55908/4036/348/341/3990/19/3988/1071/335/8435/949/10577/83930/57552/255738/9217/6646/9388/8647/27141/4864/10948/4035/29116/9218/26119",35
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","47/4003","75/9419",0.626666666666667,1.47453743026064,3.54705155809616,0.000326518561241302,0.00261214848993041,0.00261214848993041,"5170/2950/356/1026/540/5291/2064/1244/841/9446/8772/1317/329/5429/221357/581/332/5295/5366/672/54205/7507/7153/5296/4436/4257/578/27113/5595/7155/5594/472/4193/598/2948/2956/5293/1029/2941/2946/5980/2938/355/5290/2944/331/4258",47
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","47/4003","75/9419",0.626666666666667,1.47453743026064,3.54705155809616,0.000326518561241302,0.00261214848993041,0.00261214848993041,"1017/10848/1647/1026/841/891/7161/595/9540/581/4194/1643/6241/983/5366/54205/10572/8493/83667/2810/5728/27113/472/6477/3479/4193/64065/1019/9133/1111/598/9134/1029/896/5054/8795/7057/1021/84883/50484/27244/545/25946/11200/9538/355/4616",47
"Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","62/4003","105/9419",0.59047619047619,1.38938177319391,3.44933171457106,0.000438050279795799,0.00342652663306936,0.00342652663306936,"55669/267/10370/89941/84315/10075/285973/79671/25820/664/1869/3845/7311/51024/7879/5878/23710/9927/345778/7314/8408/11331/4077/7186/22808/1457/7415/84134/64786/6477/139341/598/7030/5869/84749/55626/9101/1459/2309/57154/81631/22879/6237/25813/221960/64750/11345/11337/29110/6667/27342/10452/4976/6714/4580/23770/22800/9958/10241/468/7942/55288",62
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","132/4003","249/9419",0.530120481927711,1.24736568055886,3.40084831225416,0.00045669959176388,0.00349474470219317,0.00349474470219317,"3799/6281/8743/10095/10092/1432/10627/65082/4636/5063/399/375189/5291/10810/5288/6188/7277/653857/8717/8976/84617/841/5894/10392/6993/7100/8772/998/329/7879/3569/3606/11258/5604/5878/3831/10096/71/140735/4646/51429/10454/581/127829/5287/5289/9265/60412/7186/10120/54205/10383/10376/114609/51135/83658/10640/3839/10109/57617/6416/7295/8655/51807/3798/4792/578/257397/347688/6932/5595/1499/5608/929/5879/5594/10787/1639/5605/4790/10006/388/51626/51164/10671/51143/2597/55845/8677/10097/3800/25828/3836/8517/103910/1147/10121/5869/5293/387/3071/5606/5609/6237/23265/834/375/8795/55207/83439/64601/1778/382/4609/23118/9844/1785/84790/79026/27072/113146/3840/1781/10381/5290/5217/9648/257364/3326/89953/5603/391",132
"Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","48/4003","78/9419",0.615384615384615,1.44799092987951,3.41548708002073,0.000520242838627625,0.00389628679142392,0.00389628679142392,"4329/8871/3632/5291/55361/5288/4534/5305/22908/3613/10423/5287/5289/4952/9110/22876/5728/5336/8394/3706/138429/8898/3628/9896/200576/3631/117283/5293/51196/9108/3633/51447/79837/23236/23262/27124/5333/3612/23007/3636/7167/64419/253430/5290/8395/8897/9807/5297",48
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","49/4003","80/9419",0.6125,1.4412034723957,3.40695610250278,0.000533703419918806,0.00391382507940457,0.00391382507940457,"6655/2475/5291/7422/56034/2064/5894/3845/2261/3569/3717/5604/6654/581/6194/4233/6774/3570/1978/5295/5728/2247/5296/673/5336/5595/2549/5594/5605/3479/558/1977/25759/6199/598/5582/5293/4763/2065/2309/5159/5156/6714/1956/6198/5290/80310/10018/3480",49
"Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","26/4003","37/9419",0.702702702702703,1.65344910236242,3.42371593130608,0.000580203854787578,0.00416799503847403,0.00416799503847403,"5468/1647/1026/3845/595/5604/581/7849/1643/6256/10342/7170/673/578/6932/5595/1499/8030/5594/8031/5605/999/6258/83439/4609/4616",26
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","124/4003","234/9419",0.52991452991453,1.24688107850736,3.28767564636367,0.000683369941437188,0.00476469515622258,0.00476469515622258,"4716/5468/6655/1327/25915/64764/1345/1432/267020/4720/2475/6604/51703/10975/4722/513/1374/6009/6603/29078/4712/148327/3845/7384/65260/517/116228/9586/55818/788/6654/71/57521/1385/1350/51287/1347/4717/6194/79133/4724/6197/90639/4706/4707/2180/5571/518/515/10891/1351/51422/125965/23028/152831/115/91942/3991/51780/4728/111/84987/100532726/86/64223/63976/10818/55744/6390/4729/498/4698/1337/11343/5567/84335/1353/6599/6199/55811/9167/5565/4701/29796/126328/6597/4705/5606/388753/5346/5562/6391/54539/10476/9377/57104/6605/1537/4694/2181/10063/374291/514/1376/4711/6195/4731/506/1329/51241/6198/9658/56901/84699/51412/23305/6602/1349/8289/5603/4710/4713/1355/7385",124
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","87/4003","157/9419",0.554140127388535,1.30388355230392,3.30093857323294,0.000690339355020885,0.00476469515622258,0.00476469515622258,"4716/5468/1327/1345/356/1432/4720/5291/10975/4722/841/1050/4712/7384/998/7040/2081/3569/4296/6945/1350/581/1347/4717/10062/4724/3570/4706/5465/4707/6256/7186/5571/5295/22877/54205/1351/51422/125965/5296/4728/100532726/5879/6390/4729/4790/4698/1571/1337/7494/9167/5565/4701/6720/29796/2931/126328/5293/4705/8660/5562/6391/54539/9377/51094/79602/83737/1537/51085/4694/3953/374291/4711/4731/3667/1329/468/355/5290/56901/3643/1349/10018/5603/4710/4713/7385",87
"Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","23/4003","32/9419",0.71875,1.69120815638271,3.36707852411897,0.00072873914763471,0.00484388849687978,0.00484388849687978,"55062/2475/55054/285973/55102/5516/57521/23710/10533/5289/30849/64422/115201/60673/64223/9474/83734/84971/11345/11337/84938/23130/26100",23
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","45/4003","73/9419",0.616438356164384,1.45047036640328,3.32160188849729,0.000730298567781385,0.00484388849687978,0.00484388849687978,"3799/2272/6655/5170/1647/1026/5291/2064/5894/1869/3845/595/5604/6654/6776/581/4233/6774/1643/6256/5295/1871/5915/5296/673/3798/578/5336/5595/6777/5594/5605/1019/3800/5582/5293/1029/6258/2309/27436/83593/1021/1956/5290/4616",45
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","28/4003","41/9419",0.682926829268293,1.60691676364678,3.34810259681812,0.00074309653077133,0.00484388849687978,0.00484388849687978,"26227/275/4129/2731/1491/5223/501/6472/669/9380/55349/2593/4128/1738/6470/5723/64902/132158/211/189/113675/1757/2653/51268/29968/23464/2628/63826",28
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","47/4003","77/9419",0.61038961038961,1.43623775674737,3.30431538752578,0.000767486868127232,0.00491191595601428,0.00491191595601428,"1647/1026/2475/5291/7422/7042/2064/5894/1869/3845/998/7040/595/5604/581/10928/6774/1643/5295/1871/5899/5296/673/4087/578/5595/4089/5879/5594/5900/4790/1019/6199/598/8517/1147/5293/1029/5881/1021/7046/1956/5337/7043/6198/5290/4616",47
"Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","47/4003","78/9419",0.602564102564103,1.41782445217369,3.18549756911326,0.00114234071930405,0.00718042737848262,0.00718042737848262,"246175/51690/132430/5213/10200/3329/54464/5211/23658/25904/10766/23644/11044/27257/170506/26986/80153/51013/11157/57472/64282/2027/27258/23019/9652/131870/51010/5393/56915/118460/196513/8761/115752/9125/694/80349/23016/10140/9337/80336/1656/10438/23517/4850/11340/22803/255967",47
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","35/4003","55/9419",0.636363636363636,1.4973542570345,3.18016235311161,0.00124062470579914,0.00766140169195259,0.00766140169195259,"125981/55627/8877/142891/339221/9334/5660/29956/8613/2717/55304/7357/57704/79603/81537/10825/10558/2581/91012/55331/9517/2760/10715/166929/2720/9514/340485/56624/768239/2583/8611/8560/56848/259230/3074",35
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","46/4003","77/9419",0.597402597402597,1.40567950660381,3.07284964527068,0.00165247162367281,0.0100287933022902,0.0100287933022902,"1622/5468/5170/336/1962/6342/51703/30/1374/2710/345/440503/9415/51129/8309/7314/10062/6319/5465/123/6256/2180/116519/10873/335/10580/3158/2171/51/34/3157/4973/10998/2168/6258/5106/8310/5346/364/4199/33/3611/2181/1376/10999/23305",46
