"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","13/71","173/9419",0.0751445086705202,9.96881869250183,10.3760132405994,3.96682387007452e-10,4.51558769844803e-08,9.24372346750677e-09,"6773/7132/10379/4939/103/5610/23586/5371/91543/4599/6772/4938/4940",13
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","13/71","180/9419",0.0722222222222222,9.58114241001565,10.1302005668595,6.49724848697558e-10,4.51558769844803e-08,9.24372346750677e-09,"6773/7132/10379/727/4939/56829/5610/23586/5371/6672/6772/4938/4940",13
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","12/71","156/9419",0.0769230769230769,10.204767063922,10.1029553915554,1.53675742531378e-09,7.12030940395385e-08,1.45757707586675e-08,"6773/7132/3434/10379/4939/5610/23586/91543/4599/6772/4938/4940",12
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease","13/71","239/9419",0.0543933054393305,7.21592315398668,8.48266687743516,2.05445795302667e-08,7.13924138676769e-07,1.46145258500331e-07,"6773/7132/10379/727/4939/716/103/5610/23586/4599/6772/4938/4940",13
"Human Diseases","Infectious disease: viral","hsa05162","Measles","10/71","136/9419",0.0735294117647059,9.75455675227838,8.96207567904225,6.16944816846577e-08,1.71510659083348e-06,3.5109430049187e-07,"6773/10379/4939/103/5610/23586/4599/6772/4938/4940",10
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","10/71","187/9419",0.053475935828877,7.09422309256609,7.33568069761542,1.20869493725621e-06,2.80014327131022e-05,5.73208888807263e-06,"2633/6773/10135/10379/4939/10616/6772/4938/837/4940",10
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","8/71","205/9419",0.0390243902439024,5.17705255925799,5.26953061574884,0.00014414502118681,0.00286230827785237,0.000585934499917174,"6773/10379/4939/5610/23586/6772/4938/4940",8
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","6/71","168/9419",0.0357142857142857,4.73792756539235,4.26030161896975,0.0016182569665818,0.0281172147943587,0.00575579028893339,"6773/7132/10379/10616/5610/6772",6
"Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","4/71","78/9419",0.0512820512820513,6.80317804261466,4.48503334099247,0.00277848620029734,0.0429121757601479,0.00878442215289465,"710/727/716/3659",4
