"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","7/264","36/9418",0.194444444444444,6.93665824915825,6.0603593939381,5.2235030861585e-05,0.0100412880122006,0.0100412880122006,"GALNT3/GALNT10/B4GALT5/GALNT2/C1GALT1/GALNT5/ST3GAL1",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","8/264","49/9418",0.163265306122449,5.8243661100804,5.74969057209361,5.70527727965946e-05,0.0100412880122006,0.0100412880122006,"GALNT3/GXYLT1/GALNT10/ST3GAL3/GALNT2/C1GALT1/GALNT5/COLGALT2",8
