"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010613","positive regulation of cardiac muscle hypertrophy","2/6","36/18842",0.0555555555555556,174.462962962963,18.5927253504676,5.29834119261374e-05,0.0166889242609352,0.00589506332071183,"MIR21/MEF2A",2
"GO:0014742","positive regulation of muscle hypertrophy","2/6","37/18842",0.0540540540540541,169.747747747748,18.3373019919309,5.60031015467623e-05,0.0166889242609352,0.00589506332071183,"MIR21/MEF2A",2
"GO:0009615","response to virus","3/6","400/18842",0.0075,23.5525,8.13680554763275,0.000181091948467372,0.0262394070288673,0.0092686001514897,"MIR21/RIGI/IFI44L",3
"GO:0010611","regulation of cardiac muscle hypertrophy","2/6","72/18842",0.0277777777777778,87.2314814814815,13.0837795627605,0.000213867395532403,0.0262394070288673,0.0092686001514897,"MIR21/MEF2A",2
"GO:0014743","regulation of muscle hypertrophy","2/6","75/18842",0.0266666666666667,83.7422222222222,12.8142633309756,0.000232092978753103,0.0262394070288673,0.0092686001514897,"MIR21/MEF2A",2
"GO:0043502","regulation of muscle adaptation","2/6","89/18842",0.0224719101123595,70.5692883895131,11.7411448692775,0.000326873360369124,0.0262394070288673,0.0092686001514897,"MIR21/MEF2A",2
"GO:0003300","cardiac muscle hypertrophy","2/6","93/18842",0.021505376344086,67.5340501792115,11.479676249312,0.000356887421587906,0.0262394070288673,0.0092686001514897,"MIR21/MEF2A",2
"GO:0014897","striated muscle hypertrophy","2/6","96/18842",0.0208333333333333,65.4236111111111,11.2943081776942,0.000380251120411928,0.0262394070288673,0.0092686001514897,"MIR21/MEF2A",2
"GO:0014896","muscle hypertrophy","2/6","98/18842",0.0204081632653061,64.0884353741497,11.1754473272818,0.000396232656476185,0.0262394070288673,0.0092686001514897,"MIR21/MEF2A",2
"GO:0043500","muscle adaptation","2/6","107/18842",0.0186915887850467,58.6978193146417,10.6821260543638,0.000472158265144072,0.0281406326025867,0.00994017400303309,"MIR21/MEF2A",2
"GO:0032479","regulation of type I interferon production","2/6","137/18842",0.0145985401459854,45.8442822384428,9.40203283699076,0.000772339583330895,0.035924416273648,0.0126896560486217,"MIR21/RIGI",2
"GO:0032606","type I interferon production","2/6","137/18842",0.0145985401459854,45.8442822384428,9.40203283699076,0.000772339583330895,0.035924416273648,0.0126896560486217,"MIR21/RIGI",2
"GO:0007266","Rho protein signal transduction","2/6","138/18842",0.0144927536231884,45.512077294686,9.36663113758941,0.00078358626100239,0.035924416273648,0.0126896560486217,"MIR21/PHACTR4",2
"GO:0060562","epithelial tube morphogenesis","2/6","184/18842",0.0108695652173913,34.1340579710145,8.06091337229778,0.00138649497519294,0.046337256249889,0.0163678051041643,"MIR21/PHACTR4",2
"GO:0060759","regulation of response to cytokine stimulus","2/6","196/18842",0.0102040816326531,32.0442176870748,7.79738853114129,0.00157108365526686,0.046337256249889,0.0163678051041643,"MIR21/RIGI",2
"GO:0071805","potassium ion transmembrane transport","2/6","206/18842",0.00970873786407767,30.4886731391586,7.59531430035729,0.00173345375776545,0.046337256249889,0.0163678051041643,"SLC1A3/MIR21",2
"GO:0006813","potassium ion transport","2/6","226/18842",0.00884955752212389,27.7905604719764,7.23146174157697,0.00208135822670224,0.046337256249889,0.0163678051041643,"SLC1A3/MIR21",2
"GO:0002699","positive regulation of immune effector process","2/6","235/18842",0.00851063829787234,26.7262411347518,7.08280601475027,0.00224793388419053,0.046337256249889,0.0163678051041643,"MIR21/RIGI",2
"GO:0048762","mesenchymal cell differentiation","2/6","238/18842",0.00840336134453781,26.3893557422969,7.03509964160983,0.00230483445996232,0.046337256249889,0.0163678051041643,"MIR21/PHACTR4",2
