"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","7/225","49/9419",0.142857142857143,5.98031746031746,5.46768673060275,0.000147829621645763,0.027681351580579,0.0128684980709629,"283464/55568/6487/56913/11227/23127/2590",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","6/225","36/9419",0.166666666666667,6.97703703703704,5.62062604618553,0.000185780883091134,0.027681351580579,0.0128684980709629,"55568/9334/56913/11227/6482/2590",6
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","14/225","212/9419",0.0660377358490566,2.76448637316562,4.06485932230753,0.000550112975631252,0.039482621089681,0.0183546685518631,"10451/5295/4301/260425/83660/1946/56288/3690/2778/9771/26037/5879/51735/1956",14
"Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","5/225","29/9419",0.172413793103448,7.2176245210728,5.24576760618231,0.000553047122896305,0.039482621089681,0.0183546685518631,"10413/122786/166824/6788/5058",5
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","14/225","216/9419",0.0648148148148148,2.71329218106996,3.98484974115957,0.000662460085397332,0.039482621089681,0.0183546685518631,"10451/5295/9451/356/2919/10010/5879/3606/2081/3725/948/5468/3576/817",14
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","8/225","86/9419",0.0930232558139535,3.89416020671835,4.21773716991141,0.00100133918404192,0.049733179474082,0.0231199449297876,"5295/10718/8440/868/5058/3725/1956/817",8
