"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","15/116","173/9419",0.0867052023121387,7.04031293601754,8.95369658479502,2.73144403743241e-09,5.19846384175258e-07,4.98348977310868e-07,"6772/5371/51284/4599/23586/4940/4939/103/7132/3627/4938/10379/6773/91543/5610",15
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease","17/116","239/9419",0.0711297071129707,5.77560958014716,8.35032255766967,4.64148557299337e-09,5.19846384175258e-07,4.98348977310868e-07,"6772/727/51284/4599/23586/4940/4939/103/728/7132/3627/8829/4938/716/10379/6773/5610",17
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","13/116","156/9419",0.0833333333333333,6.76652298850575,8.10956057300124,5.40576251010085e-08,4.03630267420864e-06,3.86938790196692e-06,"6772/4599/23586/4940/3434/4939/7132/3627/4938/10379/6773/91543/5610",13
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","13/116","180/9419",0.0722222222222222,5.86431992337165,7.35771102183013,2.91118789618856e-07,1.63026522186559e-05,1.56284823900649e-05,"6772/5371/727/23586/4940/56829/4939/7132/4938/6672/10379/6773/5610",13
"Human Diseases","Infectious disease: viral","hsa05162","Measles","11/116","136/9419",0.0808823529411765,6.56750760649087,7.30269100915896,8.1953362861573e-07,3.67151065619847e-05,3.51968126816019e-05,"6772/51284/4599/23586/4940/4939/103/4938/10379/6773/5610",11
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","11/116","187/9419",0.0588235294117647,4.776369168357,5.82430588904194,1.80605437186007e-05,0.000674260298827761,0.000646377354139395,"3708/837/6772/4940/10135/4939/4938/10379/6773/10616/2633",11
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","9/116","205/9419",0.0439024390243902,3.5648023549201,4.14575427767695,0.000938688700961579,0.0300380384307705,0.0287958639091973,"6772/23586/4940/4939/3627/4938/10379/6773/5610",9
