"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-2465910","MASTL Facilitates Mitotic Progression","1/2","10/11287",0.1,564.35,23.7255204233993,0.00177124351185787,0.0106274610711472,0.00372893370917446,"MASTL",1
"R-HSA-5365859","RA biosynthesis pathway","1/2","22/11287",0.0454545454545455,256.522727272727,15.9701691354807,0.00389466326991073,0.0116839898097322,0.00409964554727445,"RDH14",1
"R-HSA-5362517","Signaling by Retinoic Acid","1/2","41/11287",0.024390243902439,137.646341463415,11.6687715231186,0.00725212077816129,0.0145042415563226,0.00508920756362195,"RDH14",1
"R-HSA-68875","Mitotic Prophase","1/2","141/11287",0.00709219858156028,40.0248226950355,6.20762129986501,0.0248295322367494,0.0372442983551242,0.0130681748614471,"MASTL",1
